Id,SalePrice
1461,125427.10120047504
1462,150935.50977864215
1463,183315.88243804275
1464,179998.54138293248
1465,196784.11643036862
1466,183647.955626534
1467,165375.1148557442
1468,174172.36236741702
1469,189172.48692069313
1470,121657.97932307993
1471,204793.92078644718
1472,94583.86642951655
1473,95150.66750743179
1474,155312.06067129283
1475,146278.11435413783
1476,361628.2281680546
1477,248322.57688900232
1478,308887.63778301975
1479,266010.52155989275
1480,448612.2905666207
1481,310246.7341451497
1482,208720.23971592053
1483,172449.89925739236
1484,175677.12764811201
1485,173064.47610603267
1486,200188.98592555308
1487,310817.26186701143
1488,240029.8221359125
1489,206716.64950491494
1490,192667.41551405875
1491,194506.02264493116
1492,95216.26321359919
1493,176605.91893407592
1494,302424.33307894913
1495,295684.48106776836
1496,229835.6801051319
1497,180487.6786870255
1498,155381.07249561074
1499,154751.40714102224
1500,148010.52872162644
1501,170179.8865164603
1502,158691.24016811576
1503,277842.8389808662
1504,229092.06071078833
1505,217758.76193686202
1506,176390.09850978624
1507,212485.86523325235
1508,200424.53080590832
1509,160648.52743516938
1510,150987.6769595174
1511,150171.6298614697
1512,166071.90592630926
1513,141646.4861206513
1514,154240.12554152976
1515,174475.3539927717
1516,158244.62919301057
1517,150385.84981194156
1518,126606.89260289287
1519,223556.26111054374
1520,138847.8502377518
1521,145630.82635986674
1522,161605.1561539607
1523,115269.52850275971
1524,122088.8580263312
1525,124095.69390718853
1526,130582.57166872264
1527,96666.51847511504
1528,127582.1719546129
1529,143184.97446336498
1530,166358.87699757432
1531,126044.88220314789
1532,104886.91373935272
1533,139816.63724430138
1534,115675.56668720294
1535,155979.37270545203
1536,119019.60580287661
1537,76535.75572452143
1538,181806.88176933877
1539,217403.52449523556
1540,118073.19397164132
1541,147899.79149165007
1542,142219.86973779887
1543,219468.62880509184
1544,78672.60211401133
1545,97074.07588681015
1546,121518.02419259625
1547,136919.4342679405
1548,131643.83283428516
1549,106001.85222719407
1550,141666.60080363773
1551,117868.33920751102
1552,141906.95993461928
1553,141410.01872247484
1554,112222.14826317022
1555,165020.81155224127
1556,98399.47107249273
1557,123561.60977016664
1558,86334.68216596139
1559,117162.11034167577
1560,145128.3775866031
1561,137101.4986157899
1562,123943.74351552753
1563,126519.76479353863
1564,162364.36328328992
1565,155077.90195512146
1566,217378.50012495386
1567,77777.88149577535
1568,218847.54403972495
1569,142150.18099376178
1570,121569.62730090537
1571,126184.24167050107
1572,144848.66659520147
1573,246967.06300301058
1574,132288.8461437768
1575,215996.54672853014
1576,208959.33461873958
1577,204176.56157701026
1578,138808.99956874672
1579,141528.18941368867
1580,192385.37064129574
1581,139094.98150430937
1582,128954.54795701042
1583,329191.6115823644
1584,239257.20020094694
1585,141453.4207892963
1586,69012.93839122905
1587,103164.08550080846
1588,149396.70584936856
1589,96270.97678438068
1590,132604.3133997047
1591,106069.99602197374
1592,119889.45428369523
1593,115610.20681802444
1594,119103.74324961231
1595,129180.4076358191
1596,233842.77426360626
1597,159351.71174676548
1598,183202.26971559259
1599,196026.31001065718
1600,190916.8716530832
1601,73769.63221499162
1602,107245.54322515435
1603,88772.41259278418
1604,277040.74656407675
1605,251340.41597531823
1606,165551.66220319993
1607,156092.90293913338
1608,214364.308464402
1609,199513.93084440095
1610,160914.88181119913
1611,148022.33963636035
1612,167647.00585347496
1613,161513.93736015423
1614,125935.77325803011
1615,86325.41179658673
1616,81733.47955662361
1617,84745.07065823121
1618,126610.90618430369
1619,131925.04764148258
1620,146610.93604195595
1621,138091.12872726694
1622,147263.88396588372
1623,285889.5921190245
1624,212707.4719321925
1625,127890.54128030679
1626,172893.25858579297
1627,186852.74925963097
1628,282761.8201205122
1629,175148.97100948007
1630,325753.90327486285
1631,211658.6103988181
1632,251214.90915778032
1633,168554.87407619692
1634,179716.4639101853
1635,178380.54770939896
1636,154915.978122811
1637,177542.70621572738
1638,214396.53909919312
1639,178104.43190126453
1640,254306.15643474663
1641,184913.74384546626
1642,218424.8705474028
1643,228168.67024289182
1644,220828.18733241275
1645,177765.5537030589
1646,153569.03521268495
1647,157904.5116493037
1648,138845.6295549352
1649,136869.19759591564
1650,120854.54602382064
1651,120238.18084558392
1652,94005.55100844796
1653,94368.32581583667
1654,159826.98317957594
1655,158015.62237955653
1656,155348.99783953658
1657,156480.4358793283
1658,157470.95497898466
1659,146636.010560736
1660,145252.2724296899
1661,438129.64366694214
1662,364351.86473612045
1663,369445.4558641302
1664,436462.34805740806
1665,316282.13434437325
1666,326431.59580240987
1667,337839.3903850772
1668,325019.60976797756
1669,303022.15269593283
1670,337905.82905921375
1671,265770.0424605288
1672,450835.4881684631
1673,294903.09763643093
1674,250923.19076760113
1675,179603.86869237604
1676,182995.33237068827
1677,216138.94951318676
1678,443459.5971217919
1679,371816.77940512827
1680,299255.5282438193
1681,249901.09312749043
1682,301388.7905383944
1683,187800.46755440123
1684,172247.14543914545
1685,173552.01234730054
1686,171020.54155357688
1687,167548.35956271156
1688,191081.91197701875
1689,190901.60925334663
1690,187362.24356993992
1691,173603.9883413329
1692,276110.3580171544
1693,168772.09706650133
1694,183366.38704333903
1695,169080.95327419398
1696,270344.51852675754
1697,168905.2497178822
1698,336826.00991096743
1699,320283.0228822102
1700,237748.68235575937
1701,260416.89420436733
1702,255654.6786536974
1703,254406.4512647097
1704,294847.0312513288
1705,222084.12003235388
1706,435633.0988325866
1707,212488.8214572221
1708,211321.44920822472
1709,280438.27627522696
1710,223095.41391028865
1711,266143.03680494253
1712,241828.1862899664
1713,261867.50645485838
1714,218133.46434079934
1715,200483.34699591057
1716,190983.94527281946
1717,176864.18217658513
1718,131802.40087139048
1719,207314.06589610424
1720,251773.51427039193
1721,181521.0638809705
1722,127003.96884699997
1723,157981.85621700535
1724,212009.7582773481
1725,232958.96736599164
1726,185063.99825762562
1727,168868.3384030371
1728,189884.87925251154
1729,165243.31010285654
1730,152351.68733599482
1731,123167.28366393328
1732,133107.0189289275
1733,124908.18222618391
1734,132284.91242941178
1735,130449.26965444682
1736,115664.9179682378
1737,344066.36423681007
1738,213667.49474846674
1739,272786.9009215756
1740,183361.34073626346
1741,169469.71175873495
1742,169201.6260463661
1743,171934.31679364975
1744,296866.18690790964
1745,238842.76198994165
1746,248497.70784981718
1747,220697.67988019699
1748,199111.35002267067
1749,162785.08914486069
1750,147674.11467897982
1751,226430.8182390416
1752,122189.27386643479
1753,140390.66121422497
1754,214090.21072451415
1755,169546.11653785483
1756,120529.96451367889
1757,117780.70811059112
1758,145350.13708319125
1759,166782.75081153115
1760,159744.16347317866
1761,154624.8289545469
1762,172212.5669687551
1763,165468.8072663383
1764,118263.23472703941
1765,161476.52950091494
1766,170582.54431288963
1767,189175.52216173054
1768,139924.76651904412
1769,164880.0730151047
1770,137355.3909823362
1771,140305.16088791238
1772,137532.1756780854
1773,137888.50012114312
1774,130198.58960705584
1775,132405.1970102424
1776,117897.25856121296
1777,112619.72648272503
1778,128807.43151841371
1779,115452.6096544761
1780,177860.75550474908
1781,132395.76956807685
1782,98011.46440279968
1783,130606.06432756156
1784,88926.69034253925
1785,112151.8664694147
1786,148728.07385423375
1787,165613.76273894578
1788,58602.52583818922
1789,87402.16269002909
1790,81533.68758414115
1791,169339.70787281467
1792,148631.34463988044
1793,140802.6660465191
1794,140143.05651816138
1795,140176.5894023367
1796,119517.32962585599
1797,115534.80371720619
1798,122959.6902851008
1799,111402.58584094285
1800,124747.52467991531
1801,125546.14852126878
1802,146012.59949277036
1803,147174.35833618208
1804,140793.7000155624
1805,133936.9686117592
1806,115037.71592052814
1807,149367.61582952418
1808,118954.93846054233
1809,125793.86660212355
1810,147777.24645384462
1811,104705.87310557275
1812,117053.9824525908
1813,123404.50361979508
1814,97280.71864583211
1815,60712.92911306811
1816,96649.7752443711
1817,120453.58104804513
1818,130130.22838124598
1819,116381.37771258135
1820,81493.31917328216
1821,115336.61590910614
1822,148042.79951035208
1823,68704.87840576404
1824,124576.25275556638
1825,131975.36268216817
1826,104358.07913964972
1827,109852.57597227271
1828,133349.82307751774
1829,106629.19798520378
1830,139308.60685410933
1831,178003.08732970504
1832,117420.6508187494
1833,141680.2522728417
1834,125670.56322117648
1835,177015.25363316725
1836,117699.6083887004
1837,97817.16039662393
1838,135557.86516827345
1839,83620.58174078978
1840,154842.1612859147
1841,148766.71814586286
1842,88523.6306854549
1843,142437.61860874758
1844,131614.4298381029
1845,139953.3476634233
1846,152908.1545363582
1847,146904.86861464835
1848,63097.00359682739
1849,114403.46460771459
1850,127450.05380524031
1851,148675.96547009205
1852,127971.77700814718
1853,134536.87589780986
1854,181462.5350282658
1855,143844.423100197
1856,221424.97085733092
1857,151802.40132887915
1858,135636.16706233553
1859,124527.30719419323
1860,152558.58335411004
1861,124251.65224327773
1862,274671.2660422087
1863,271288.55913924164
1864,271288.55913924164
1865,325867.2513606943
1866,329931.3395910341
1867,240274.7571095481
1868,300979.84679236496
1869,199060.41567852683
1870,242757.92992086252
1871,257786.5881879718
1872,171341.7458450118
1873,222677.247369766
1874,138505.31898441922
1875,205785.13661239704
1876,190062.52275913933
1877,206588.22351196466
1878,214800.99401765107
1879,135613.0119235679
1880,135408.30235647387
1881,242145.1697869123
1882,255352.9265569203
1883,201013.98502773044
1884,220158.40750690555
1885,255272.62574429327
1886,296970.9478557277
1887,202204.62360988883
1888,280925.7058010612
1889,165243.1513939494
1890,133739.44338728214
1891,139853.3326639998
1892,113803.16471407787
1893,137927.9152276529
1894,128491.21159161019
1895,151073.9101007707
1896,127056.00637669899
1897,125224.6568274203
1898,108222.35703909634
1899,128282.24538546852
1900,151903.93984693
1901,158572.10383911524
1902,147810.2387787256
1903,230715.98240353353
1904,134608.84161450842
